日期	平原产水	其他外供	河网供水	水库供水	合计来水
2025/09/05	0	8.964	2.526	0.0	11.49
2025/09/06	0	10.027000000000001	1.463	0.0	11.490000000000002
2025/09/07	0	10.236	1.254	0.0	11.49
2025/09/08	0	10.4	1.09	0.0	11.49
2025/09/09	0	10.49	1.0	0.0	11.49
2025/09/10	0	10.563	0.927	0.0	11.49
2025/09/11	0	10.564	0.926	0.0	11.49
2025/09/12	0	10.593	0.897	0.0	11.49
