日期	平原产水	其他外供	河网供水	水库供水	合计来水
2025/09/05	0.0	0.0	2.526	0.0	2.526
2025/09/06	0.0	0.0	1.463	0.0	1.463
2025/09/07	0.0	0.0	1.254	0.0	1.254
2025/09/08	0.0	0.0	1.09	0.0	1.09
2025/09/09	22.64	0.0	1.0	0.0	1.0
2025/09/10	6.85	0.0	0.927	0.0	0.927
2025/09/11	35.94	0.0	0.926	0.0	0.926
2025/09/12	0.0	0.0	0.897	0.0	0.897
