日期	平原产水	其他外供	河网供水	水库供水	合计来水
2026/02/15	0.0	0.0	2.526	0.95	3.476
2026/02/16	0.0	0.0	1.463	0.95	2.4130000000000003
2026/02/17	0.0	0.0	1.254	0.95	2.2039999999999997
2026/02/18	0.0	0.0	1.09	0.95	2.04
2026/02/19	0.0	0.0	0.957	0.95	1.907
2026/02/20	0.0	0.0	0.849	0.95	1.799
2026/02/21	0.0	0.0	0.758	0.95	1.708
2026/02/22	0.0	0.0	0.681	0.95	1.631
2026/02/23	0.0	0.0	0.615	0.95	1.565
