日期	平原产水	其他外供	河网供水	水库供水	合计来水
2026/02/15	0.0	28.257	2.953	0.0	31.21
2026/02/16	0.0	28.433	2.777	0.0	31.21
2026/02/17	0.0	28.96	2.25	0.0	31.21
2026/02/18	0.0	29.494	1.716	0.0	31.21
2026/02/19	0.0	29.936	1.274	0.0	31.21
2026/02/20	0.0	30.273	0.937	0.0	31.21
2026/02/21	0.0	30.52	0.69	0.0	31.21
2026/02/22	0.0	30.698	0.512	0.0	31.21
2026/02/23	0.0	1.004	0.386	0.0	1.3900000000000001
