日期	合计来水	需水量	其他生态需水	水位生态需水	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量
2026/02/15	2.526	18.98	2.81	0.0	2.81	21.79	-19.264	3182.0	399.5305164319249	380.2665164319249	399.5305164319249	399.5305164319249	0.0	0.0	19.264	0.0	0.0	3854.0	0.0	-19.264	-19.264	2782.4694835680752	0.0	399.5305164319249
2026/02/16	1.463	18.98	2.81	0.0	2.81	21.79	-20.326999999999998	3182.0	399.5305164319249	379.2035164319249	399.5305164319249	399.5305164319249	0.0	0.0	20.326999999999998	0.0	0.0	3854.0	0.0	-20.326999999999998	-20.326999999999998	2782.4694835680752	0.0	399.5305164319249
2026/02/17	1.254	18.98	2.81	0.0	2.81	21.79	-20.535999999999998	3182.0	399.5305164319249	378.9945164319249	399.5305164319249	399.5305164319249	0.0	0.0	20.535999999999998	0.0	0.0	3854.0	0.0	-20.535999999999998	-20.535999999999998	2782.4694835680752	0.0	399.5305164319249
2026/02/18	1.09	18.98	2.81	0.0	2.81	21.79	-20.7	3182.0	399.5305164319249	378.83051643192493	399.5305164319249	399.5305164319249	0.0	0.0	20.7	0.0	0.0	3854.0	0.0	-20.7	-20.7	2782.4694835680752	0.0	399.5305164319249
2026/02/19	0.957	18.98	2.81	0.0	2.81	21.79	-20.833	3182.0	399.5305164319249	378.6975164319249	399.53051643192487	399.53051643192487	0.0	0.0	20.833	0.0	0.0	3854.0	0.0	-20.833	-20.833	2782.4694835680752	0.0	399.53051643192487
2026/02/20	0.849	18.98	2.81	0.0	2.81	21.79	-20.941	3182.0	399.53051643192487	378.5895164319249	399.53051643192487	399.53051643192487	0.0	0.0	20.941	0.0	0.0	3854.0	0.0	-20.941	-20.941	2782.4694835680752	0.0	399.53051643192487
2026/02/21	0.758	18.98	2.81	0.0	2.81	21.79	-21.032	3182.0	399.53051643192487	378.4985164319249	399.53051643192487	399.53051643192487	0.0	0.0	21.032	0.0	0.0	3854.0	0.0	-21.032	-21.032	2782.4694835680752	0.0	399.53051643192487
2026/02/22	0.681	18.98	2.81	0.0	2.81	21.79	-21.108999999999998	3182.0	399.53051643192487	378.4215164319249	399.53051643192487	399.53051643192487	0.0	0.0	21.108999999999998	0.0	0.0	3854.0	0.0	-21.108999999999998	-21.108999999999998	2782.4694835680752	0.0	399.53051643192487
2026/02/23	0.615	0.0	2.81	0.0	2.81	2.81	-2.1950000000000003	3182.0	399.53051643192487	397.3355164319249	399.53051643192487	399.53051643192487	0.0	0.0	2.1950000000000003	0.0	0.0	3854.0	0.0	-2.1950000000000003	-2.1950000000000003	2782.4694835680752	0.0	399.53051643192487
