日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2026/03/13	4.51	51.017199999999995	1.676	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/14	22.54	51.2092	1.484	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/15	118.49	51.0042	1.689	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/16	0.0	51.2292	1.464	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/17	0.0	51.5372	1.156	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/18	0.0	51.8152	0.878	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/19	14.65	51.9182	0.775	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/20	20.29	51.9042	0.789	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/21	429.75	49.417199999999994	3.276	0.0	52.69319999999999	29.82	1.97	20.9032	50.7232	1.97	52.6932	-7.105427357601002e-15	5420.0	0.0	-7.105427357601002e-15	0.0	0.0	0.0	0.0	7.105427357601002e-15	0.0	0.0	6140.0	0.0	-7.105427357601002e-15	-7.105427357601002e-15	5420.0	0.0	0.0	0.0	52.69319999999999
2026/03/22	0.0	49.2682	3.425	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/23	0.0	49.816199999999995	2.877	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/24	301.03	48.0072	4.686	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	0.0	0.0	52.6932
2026/03/25	5.63	48.2132	4.48	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	7.105427357601002e-15	5420.0	0.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	7.105427357601002e-15	7.105427357601002e-15	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/26	326.78	45.9482	6.745	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/27	296.35	42.5222	10.171	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/28	16.91	44.999199999999995	7.694	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/29	144.23	45.5492	7.144	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/30	165.3	45.2712	7.422	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/03/31	0.0	47.3322	5.361	0.0	52.6932	29.82	1.97	20.9032	50.7232	1.97	52.6932	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	52.6932
2026/04/01	0.0	49.1952	4.158	0.0	53.3532	29.82	2.63	20.9032	50.7232	2.63	53.3532	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	53.3532
2026/04/02	0.0	50.2612	3.092	0.0	53.3532	29.82	2.63	20.9032	50.7232	2.63	53.3532	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	53.3532
2026/04/03	0.0	21.279199999999996	2.254	0.0	23.533199999999997	0.0	2.63	20.9032	20.9032	2.63	23.533199999999997	0.0	5420.0	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	7.105427357601002e-15	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	5420.0	0.0	7.105427357601002e-15	0.0	23.533199999999997
合计	2520.06	1557.5634	100.779	0.0	1658.3423999999998	924.4200000000001	65.02	668.9024	1593.3224	65.02	1658.3424	0.0	173440.0	0.0	6.394884621840902e-14	7.105427357601002e-14	7.105427357601002e-15	0.0	0.0	7.105427357601002e-15	0.0	0.0	196480.0	0.0	0.0	0.0	173440.0	0.0	7.105427357601002e-14	0.0	1658.3423999999998
