日期	平原产水	其他外供	河网供水	水库供水	合计来水
2025/09/05	0.0	30.8306	2.953	0.0	33.7836
2025/09/06	22.22	20.176599999999997	2.777	0.0	22.953599999999998
2025/09/07	0.0	23.3536	2.25	0.0	25.6036
2025/09/08	0.0	28.307599999999997	1.716	0.0	30.0236
2025/09/09	0.0	28.5396	1.274	0.0	29.8136
2025/09/10	0.0	26.546599999999998	0.937	0.0	27.4836
2025/09/11	0.0	31.5136	0.69	0.0	32.2036
2025/09/12	0.0	14.411599999999998	0.512	0.0	14.923599999999999
