日期	平原产水	其他外供	河网供水	水库供水	合计来水
2025/09/05	0.0	403.295	2.953	0.0	406.248
2025/09/06	158.28	151.671	2.777	0.0	154.44799999999998
2025/09/07	0.0	248.89800000000002	2.25	0.0	251.14800000000002
2025/09/08	0.0	329.462	1.716	0.0	331.178
2025/09/09	0.0	333.064	1.274	0.0	334.338
2025/09/10	0.0	291.001	0.937	0.0	291.938
2025/09/11	0.0	374.19800000000004	0.69	0.0	374.88800000000003
2025/09/12	0.0	108.77600000000001	0.512	0.0	109.28800000000001
