序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,人口（万人）_城镇,农村,合计,国内地区生产总值  （亿元）_一产,二产,三产,合计,工业增加值（亿元）_火核电工业,国有及规模以上一般工业,规模以下工业,合计,火(核)电装机(万kW)_直流式,循环式,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）_水田,水浇地,菜田,总计,粮食产量（万吨）,林牧渔面积（万亩）_林地灌溉,园地灌溉,草场灌溉,人工鱼塘,牲畜(万头)_大牲畜,小牲畜,合计
148,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330902,定海区,舟山市,572,39.14,11.56,50.7,14.1126,215.9492,427.9139,657.9757,3.9747,156.74,,160.7147,65,0,11.57,11.57,4.3565,1.9135,0,6.27,1.83,0.015,0.0242,0,0.033,0.0312,7.9452,7.9764
149,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330903,普陀区,舟山市,462,27.25,11.35,38.6,80.5919,98.0942,230.9881,409.6742,6.2374,70.7,,76.9374,206,0,5.94,5.94,0.8435,2.6065,0,3.45,0.55,0.03,0.2108,0,0,0,3.1507,3.1507
150,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330921,岱山县,舟山市,325,14.95,6.25,21.2,35.5324,609.7959,108.2766,753.6049,,592.09,,592.09,,,4.12,4.12,2.1524,1.3776,0,3.53,0.46,0,0.04,0,0.117,0,0.6849,0.6849
151,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330922,嵊泗县,舟山市,97,4.4,2.2,6.6,40.8038,26.0518,63.1875,130.0431,,10.68,,10.68,,,0.27,0.27,0.0064,0.0236,0,0.03,0.02,0,0,0,0,0,0.137,0.137
