序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计
,合计,,,,,104800,4928.373,1698.8249,6627.197899999999,2330.5778999999998,33949.2022,45947.11510000001,82226.89519999998,775.3069,23379.638700000003,5275.3974,29430.343,34.5,5803.145099999999,2241.8567,1861.1420999999998,1387.7194,232.735,12.21,1632.6644000000003,638.8171,88.6134,311.2289,0,98.11639999999998,23.1694,3820.8464,3844.015800000001,68.79750000000001,26.4401,55.322799999999994,13.122699999999998,,0,163.68310000000002,0.12080000000000005,0.0001,0,0.13290000000000002,3.907399999999999,0.08020000000000001,1.7877,5.7802,169.6023,43.747800000000005,58.13700000000001,3.0669999999999997,0.1528,61.3568,0.0182,0.6053000000000002,2.0566,0,8.236100000000002,0.068,0.7668,11.710899999999999,0.0142,0.3624,4.361799999999999,24.238900000000005,7.4395,36.2615,0.042100000000000005,3.3791000000000007,16.061300000000003,19.436999999999998,0.0174,26.2169,7.9573,34.1742,0.0468,5.6617000000000015,1.0002,6.661900000000001,0,169.6023,0.133,43.747800000000005,213.3501
,合计,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,合计,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
