序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,地表水源供水量_蓄 水,引水,提水,跨流域调水_调入量,调出流域,非工程供水,小计,地下水源供水量_潜水,承压水,微咸水,小计,其他水源供水量_污水处理回用,雨  水 利  用,海 水淡 化,小计,总供水量,环境配水量,总计,海水 利用量,环境配水供水量明细表_蓄 水,引水,提水,调水,污水回用,小计
184,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,331123,遂昌县,丽水市,27.5,0.0006,0.0002,0,0,,0,0.0008,0,0,0,0,0,0,0,0,0.0008,0,0.0008,0,0,0,0,0,0,0
185,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331123,遂昌县,丽水市,689.5,0.1773,0.1351,0.0104,0,,0,0.3228,0,0,0,0,0.0111,0,0,0.0111,0.3339,0,0.3339,0,0,0,0,0,0,0
186,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331124,松阳县,丽水市,1406,0.2253,0.3101,0.034,0,0,0,0.5694,0.0003,0,0,0.0003,0.008,0,0,0.008,0.5777,0,0.5777,0,0,0,0,0,0,0
187,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331125,云和县,丽水市,819.7,0.3532,0.0294,0.0004,0,,0,0.383,0,0,0,0,0.0103,0,0,0.0103,0.3933,0,0.3933,0,0,0,0,0,0,0
188,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331125,云和县,丽水市,164.3,0.0428,0.0035,0,0,,0,0.0463,0,0,0,0,0,0,0,0,0.0463,0,0.0463,0,0,0,0,0,0,0
189,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331126,庆元县,丽水市,64,0.0084,0.0434,0,0,0,0,0.0518,0,0,0,0,0,0,0,0,0.0518,0,0.0518,0,0,0,0,0,0,0
190,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331126,庆元县,丽水市,546.7,0.0423,0.0782,0,0,0,0,0.1205,0,0,0,0,0,0,0,0,0.1205,0,0.1205,0,0,0,0,0,0,0
191,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,331126,庆元县,丽水市,247.3,0.0199,0.0444,0,0,0,0,0.0643,0,0,0,0,0,0,0,0,0.0643,0,0.0643,0,0,0,0,0,0,0
192,东南诸河,闽江,闽江上游,闽江上游,G050100,331126,庆元县,丽水市,1040,0.0632,0.1865,0,0,0,0,0.2497,0.0032,0,0,0.0032,0.0141,0,0,0.0141,0.267,0,0.267,0,0,0,0,0,0,0
193,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331127,景宁畲族自治县,丽水市,1682.6,0.1403,0.1992,0,0,0,0,0.3395,0,0,0,0,0.0095,0,0,0.0095,0.349,0,0.349,0,0,0,0,0,0,0
194,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,331127,景宁畲族自治县,丽水市,266.4,0.0074,0.0198,0,0,0,0,0.0272,0,0,0,0,0,0,0,0,0.0272,0,0.0272,0,0,0,0,0,0,0
195,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,331181,龙泉市,丽水市,316.1,0.0359,0.0283,0.0045,0,0,0,0.0687,0,0,0,0,0,0,0,0,0.0687,0,0.0687,0,0,0,0,0,0,0
196,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331181,龙泉市,丽水市,2438.8,0.3147,0.2385,0.0419,0,0,0,0.5951,0,0,0,0,0.0133,0,0,0.0133,0.6084,0,0.6084,0,0,0,0,0,0,0
197,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331181,龙泉市,丽水市,216.3,0.0458,0.0358,0.006,0,0,0,0.0876,0,0,0,0,0,0,0,0,0.0876,0,0.0876,0,0,0,0,0,0,0
198,东南诸河,闽江,闽江上游,闽江上游,G050100,331181,龙泉市,丽水市,87.8,0.0392,0.0276,0.0052,0,0,0,0.072,0,0,0,0,0,0,0,0,0.072,0,0.072,0,0,0,0,0,0,0
,,,,,,,,丽水市,1392,2.1767,0.3331,0.0305,0,0,0,2.5403,0.019,0,0,0.019,0,0.0009,0,0.0009,2.5602,0,2.5602,,,,,,,
