序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
,其中嘉兴市,,,,,4223,396.40999999999997,155.19,551.6,132.16,3454.9799999999996,2767.5,6354.639999999999,162.24269999999996,2456.5100999999995,509.64709999999997,3128.3999000000003,0,1062.75,252.93,251.06,172.067,25.5,23.159999999999997,220.727,97.7905,0.09,8.09,0,12.602000000000002,0.1646,2084.2338,2084.3984,0,0,18.1077,0.5018,,0,18.609499999999997,0,0,0,0,0.1333,0.0002,0,0.1335,18.743,0,8.3179,0.2649,0.1992,8.782,0,0.0004,0.0675,0,0.4635,0.0004,0.0418,0.5736000000000001,0,0,0.6641,4.1349,0,4.7989999999999995,0,0.3066,1.2804,1.5870000000000002,0,1.9632,0.7136,2.6768,0,0.31729999999999997,0.0073,0.3246,0,18.743,0,0,18.743,18.743,18.743,0,,18.1077,18.1077,4.5884,4.7989999999999995,9.3556,,,,
