序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查,col_47,col_48,zjszyreport,12.0
70,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330402,南湖区,嘉兴市,439,0.7854,0.0274,0.0576,0.8704,,,0.0078,,0.039,,0.0052,0.052,,0,0.0354,0.2606,,0.296,,0.038,0.1976,0.2356,,0.318,0.0401,0.3581,,0.059,,0.059,,1.8711,,,1.8711,0,,,,,
71,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330411,秀洲区,嘉兴市,548,1.1128,0.0302,0.0103,1.1533,,,,,0.039,0.0004,0.0019,0.0413,,0,0.1237,0.5481,,0.6718,,0.0201,0.1724,0.1925,,0.2192,0.1046,0.3238,,0.0166,,0.0166,,2.3993,0,,2.3993,0,0,,,,
72,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330421,嘉善县,嘉兴市,507,1.2995,0.0133,0.0002,1.313,0,0,0.0027,,0.1162,0.0002,0.0013,0.1204,,0,0.0578,0.3986,,0.4564,,0.0532,0.0975,0.1507,,0.2405,0.0825,0.323,,0.037,0.0075,0.0445,,2.408,0,,2.408,0,0,,,,
73,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330424,海盐县,嘉兴市,530.8,1.2302,0.0131,0.0105,1.2538,0,0.0004,0.028,0,0.0554,0,0.0109,0.0947,0,0,0.1342,0.3832,,0.5174,0,0.0317,0.0437,0.0754,0,0.1272,0.0661,0.1933,0,0.0156,0,0.0156,0,2.1502,0,,2.1502,0,0,,,,
74,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330424,海盐县,嘉兴市,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,
75,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330481,海宁市,嘉兴市,730.4,1.2957,0.0201,0.0142,1.33,,,0.0246,,0.1321,,0.0209,0.1776,,0,0.0554,0.7888,,0.8442,,0.0437,0.1629,0.2066,,0.3131,0.124,0.4371,,0.0622,,0.0622,,3.0577,0,,3.0577,0,0,,,,
76,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330481,海宁市,嘉兴市,132.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,,,
77,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330482,平湖市,嘉兴市,554,1.2293,0.0898,0.0355,1.3546,,,,,0.0413,0,0.0022,0.0435,,0.0764,0.0804,0.8936,0,1.0504,,0.0365,0.1282,0.1647,,0.1895,0.0825,0.272,,0.0163,,0.0163,,2.9015,0,,2.9015,0,0,,,,
78,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330483,桐乡市,嘉兴市,727,1.3564,0.0694,0.0701,1.4959,,,0.0028,,0.0965,,0.023,0.1223,,0,0.07,0.6192,,0.6892,,0.0634,0.2578,0.3212,,0.3492,0.1525,0.5017,,0.0767,,0.0767,,3.207,0,,3.207,0,0,,,,
