序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
55,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330326,平阳县,温州市,832.3,0.5725,0.0627,,0.6352,0,0.001,0.01,,0.0668,0.0022,0.0067,0.0867,0,0,0.0065,,0.2541,0.2606,0.0001,0.0224,0.0849,0.1073,0,0.1885,0.0798,0.2683,0.0009,0.018,,0.018,0,1.3761,0.001,,1.3761,0,0
56,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330327,苍南县,温州市,956.31,0.5067,0.0754,,0.5821,0,0.0117,0.0125,,0.0207,0.0019,0.0061,0.0529,0,,,,0.0822,0.0822,0,0.0056,0.073,0.0786,0,0.2395,0.0668,0.3063,0.0016,0.03,0,0.03,0,1.1321,0.0016,,1.1321,0,0
57,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,330327,苍南县,温州市,112.7,0.0537,0.0056,,0.0593,0,0.0032,0.0043,,0.01,0.0003,0.0025,0.0203,0,,,,0.0079,0.0079,0,0.0017,0.0094,0.0111,0,0.0184,0.0246,0.043,0.0005,0.0064,0,0.0064,0,0.148,0.0005,,0.148,0,0
58,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,330328,文成县,温州市,104.9,0.0051,,,0.0051,0,,0.0013,,,,,0.0013,0,,,,0.0032,0.0032,0,0,0,0,0,0,0.0008,0.0008,0,,,0,0,0.0104,0,,0.0104,0,0
59,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330328,文成县,温州市,1170.4,0.3173,0.0203,,0.3376,0,,0.0067,,0.001,0.0004,0.0008,0.0089,0,0,0.0005,,0.0196,0.0201,0,0.0139,0.0565,0.0704,0,0.0643,0.0519,0.1162,0.001,0.0118,,0.0118,0,0.565,0.001,,0.565,0,0
60,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330328,文成县,温州市,20.7,,,,0,0,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0
61,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330329,泰顺县,温州市,863.3,0.1308,0.0038,,0.1346,0,,0.0065,,0.0006,0.0004,0.0027,0.0102,0,,,,0.0108,0.0108,0.0009,0.0113,0.0023,0.0136,0.0001,0.0248,0.0227,0.0475,0,0.0042,,0.0042,0,0.2209,0.001,,0.2209,0,0
62,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330329,泰顺县,温州市,36.6,0.005,0.0001,,0.0051,0,,,,0,0,0.0005,0.0005,0,,,,,0,0,0.0011,0.0003,0.0014,0,0.001,0.0008,0.0018,0,,,0,0,0.0088,0,,0.0088,0,0
63,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,330329,泰顺县,温州市,868.1,0.2024,0.0072,,0.2096,0,,0.0033,,0.0004,0.0003,0.0023,0.0063,0,,,,0.0121,0.0121,0,0.0135,0.0197,0.0332,0.0007,0.0275,0.0232,0.0507,0,0.0046,,0.0046,0,0.3165,0.0007,,0.3165,0,0
64,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330381,瑞安市,温州市,1340.9,0.8321,0.0548,,0.8869,0,0.0188,0.0185,,0.0447,0.0025,0.0059,0.0904,0,0,0.0127,,0.4448,0.4575,0.0001,0.1206,0.0956,0.2162,0.0008,0.5553,0.2085,0.7638,0.0003,0.1027,,0.1027,0,2.5175,0.0012,1.4566,3.9741,0,0
65,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330381,瑞安市,温州市,9.1,,,,0,0,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,0,0,0
66,东南诸河,浙南诸河,瓯江温溪以下,楠溪江,G030260,330382,乐清市,温州市,30.9,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,0
67,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330382,乐清市,温州市,1354.1,0.8205,0.0593,,0.8798,0,0.03,0.0186,,0.0288,0.0037,0.0067,0.0878,0,0,0.1369,,0.3333,0.4702,0.0002,0.1109,0.142,0.2529,0.0002,0.4933,0.1769,0.6702,0.0025,0.2075,,0.2075,0,2.5684,0.0029,,2.5684,0,0
68,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330383,龙港市,温州市,183.99,0.2273,0.0194,,0.2467,0,0,0.0003,,0.0021,0.0001,0.0005,0.003,0,0,0.0401,,0.1314,0.1715,0,0.0057,0.0659,0.0716,0,0.2258,0.0038,0.2296,0,0.0361,,0.0361,0,0.7585,0,,0.7585,0,0
