序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
184,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,331123,遂昌县,丽水市,27.5,0.0006,0.0001,0,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0.0008,0,0,0.0008,0,0
185,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331123,遂昌县,丽水市,689.5,0.1216,0.0034,0.0033,0.1283,0,0.0003,0.0012,0,0.0102,0.0002,0.0006,0.0125,0,0,0,0.0796,0.0227,0.1023,0,0.0017,0.0235,0.0252,0,0.0379,0.0164,0.0543,0,0.0092,0.0021,0.0113,0,0.3339,0,0,0.3339,0,0
186,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331124,松阳县,丽水市,1406,0.2199,0.0387,0.0303,0.2889,0,0,0.0108,0,0.0049,0.0008,0.0052,0.0217,0,0,0.0042,0.0687,0,0.0729,0.0003,0.0065,0.0579,0.0644,0,0.0568,0.0469,0.1037,0,0.0261,0,0.0261,0,0.5777,0.0003,0,0.5777,0,0
187,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331125,云和县,丽水市,819.7,0.2113,0.007,0.0036,0.2219,0,0,0.0031,0,0.0013,0.0011,0.0009,0.0064,0,0,0,0.0198,0.0216,0.0414,0,0.0029,0.0338,0.0367,0,0.0496,0.0151,0.0647,0,0.0178,0.0044,0.0222,0,0.3933,0,0,0.3933,0,0
188,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331125,云和县,丽水市,164.3,0.0388,0.0028,0.0029,0.0445,0,0,0.0004,0,0,0.0001,0.0002,0.0007,0,0,0,0,0,0,0,0,0,0,0,0,0.0011,0.0011,0,0,0,0,0,0.0463,0,0,0.0463,0,0
189,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331126,庆元县,丽水市,64,0.0445,0.0006,0.0015,0.0466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0.0004,0.0006,0,0.0029,0.0017,0.0046,0,0,0,0,0,0.0518,0,0,0.0518,0,0
190,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331126,庆元县,丽水市,546.7,0.0933,0.0022,0.0083,0.1038,0,0,0,0,0,0.0004,0.0007,0.0011,0,0,0,0.0019,0,0.0019,0,0.0005,0.0011,0.0016,0,0.0076,0.0045,0.0121,0,0,0,0,0,0.1205,0,0,0.1205,0,0
191,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,331126,庆元县,丽水市,247.3,0.0507,0.0019,0.0037,0.0563,0,0,0,0,0,0,0.0005,0.0005,0,0,0,0,0,0,0,0.0003,0.0008,0.0011,0,0.0045,0.0019,0.0064,0,0,0,0,0,0.0643,0,0,0.0643,0,0
192,东南诸河,闽江,闽江上游,闽江上游,G050100,331126,庆元县,丽水市,1040,0.1845,0.0025,0.0061,0.1931,0,0.0005,0.0006,0,0,0.0002,0.0019,0.0032,0,0,0.0036,0.0129,0,0.0165,0.0004,0.0015,0.0026,0.0041,0,0.0184,0.0106,0.029,0.0028,0.0211,0,0.0211,0,0.267,0.0032,0,0.267,0,0
193,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331127,景宁畲族自治县,丽水市,1682.6,0.2082,0.0273,0.0074,0.2429,0,0.0021,0.0009,0,0,0.0009,0.0019,0.0058,0,0,0,0.0069,0,0.0069,0,0.0039,0.0253,0.0292,0,0.036,0.014,0.05,0,0.0142,0,0.0142,0,0.349,0,0,0.349,0,0
194,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,331127,景宁畲族自治县,丽水市,266.4,0.0217,0.0015,0,0.0232,0,0.0001,0,0,0,0.0001,0.0004,0.0006,0,0,0,0.0007,0,0.0007,0,0,0,0,0,0,0.0027,0.0027,0,0,0,0,0,0.0272,0,0,0.0272,0,0
195,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,331181,龙泉市,丽水市,316.1,0.049,0.0039,0.0024,0.0553,0,0,0,0,0,0,0.0009,0.0009,0,0,0,0.0032,0,0.0032,0,0,0.0021,0.0021,0,0.0012,0.0006,0.0018,0,0.0054,0,0.0054,0,0.0687,0,0,0.0687,0,0
196,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,331181,龙泉市,丽水市,2438.8,0.3729,0.0197,0.0105,0.4031,0,0,0,0,0.0024,0.0003,0.0047,0.0074,0,0,0.0085,0.0569,0,0.0654,0,0.009,0.0216,0.0306,0,0.0616,0.0269,0.0885,0,0.0134,0,0.0134,0,0.6084,0,0,0.6084,0,0
197,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,331181,龙泉市,丽水市,216.3,0.0596,0.005,0.003,0.0676,0,0,0,0,0,0.0001,0.0006,0.0007,0,0,0,0.0075,0,0.0075,0,0.0037,0.0013,0.005,0,0.001,0.0004,0.0014,0,0.0054,0,0.0054,0,0.0876,0,0,0.0876,0,0
198,东南诸河,闽江,闽江上游,闽江上游,G050100,331181,龙泉市,丽水市,87.8,0.0545,0.0044,0.0021,0.061,0,0,0,0,0.0024,0.0001,0.0004,0.0029,0,0,0,0.0021,0,0.0021,0,0,0.0042,0.0042,0,0.0012,0.0006,0.0018,0,0,0,0,0,0.072,0,0,0.072,0,0
,,,,,,,,丽水市,,,,,5.9013,,,,,,,,1.4741,,,,,,2.3278,,,,1.7695,,,,2.3424,,,,0.3601,,14.1752,,,,,
,,,,,,,,丽水市,,,,,0.41631158643264293,0,0,0,0,0,0,0,0.10399147807438343,0,0,0,0,0,0.16421637789942997,0,0,0,0.12483069021953835,0,0,0,0.1652463457305717,0,0,0,0.0254035216434336,0,,,,,,
,,,,,,,,丽水市,1392,1.164,0.011099999999999999,0.0371,1.2122000000000002,0,0.0101,0.0397,0.0009,0.1,0.0045,0.0258,0.181,0.0092,0,0.0159,0.3079,0.0917,0.4155,0.0035,0.0396,0.19519999999999998,0.2348,0.0063,0.3341,0.0831,0.4172,0,0.0995,0,0.0995,0,2.5602,0.019,0,2.5602,0,0
,,,,,,,,丽水市,,,,,,,,,,,,,0.32550000000000007,3255.0000000000005,,,,,,,,,,,,,,,,,0.0734,734.0000000000001,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.365,3650,,,,,,,,,,,,,,,,,0.0859,859,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.3434,3434,,,,,,,,,,,,,,,,,0.0407,407,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.2502,2502,,,,,,,,,,,,,,,,,0.055,550,,,,,,
,,,,,,,,丽水市,,,,,,,,,,,,,0.19,1900,,,,,,,,,,,,,,,,,0.0452,451.99999999999994,,,,,,
