序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,地表水源供水量_蓄 水,引水,提水,跨流域调水_调入量,调出流域,非工程供水,小计,地下水源供水量_潜水,承压水,微咸水,小计,其他水源供水量_污水处理回用,雨  水 利  用,海 水淡 化,小计,总供水量,环境配水量,总计,海水 利用量,环境配水供水量明细表_蓄 水,引水,提水,调水,污水回用,小计,col_35,col_36,col_37,col_38,zjszyreport,12.0
148,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330902,定海区,舟山市,572,0.425,0.0102,0.0216,0.2107,宁波,,0.6675,0.0003,0,,0.0003,0.0121,0.0014,0.0071,0.0206,0.6884,0,0.6884,4.16,,,,,,0,0.6883999999999999,,,,,
149,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330903,普陀区,舟山市,462,0.356,0.0087,0.0155,0.1146,宁波,,0.4948,0.0001,0,,0.0001,0,0.0076,0.0453,0.0529,0.5478,0,0.5478,9.4198,,,,,,0,0.5478,,,,,
150,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330921,岱山县,舟山市,325,0.265,0.0075,0.0136,0.0497,宁波,,0.3358,0,0,,0,0.0062,0.0035,0.5291,0.5388,0.8746,0,0.8746,0,,,,,,0,0.8746,,,,,
151,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330922,嵊泗县,舟山市,97,0.0031,0,0,0,,,0.0031,0.0042,0,,0.0042,0,0.0026,0.0271,0.0297,0.037,0,0.037,0,,,,,,0,0.037,,,,,
