序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
142,衢州市,江山市,信江,信江,3,214.2,0.7168,1.0257,1.7425,1.73,2.87,2.4,7,0,0.16,0,0.16,0,0,0.5,0.292,0.2,0.046,0.046,0.292,1.476,0.17,0.12,0,0.23,0.08,10.74,10.82,0.0403,0.0018,0.0015,0,,0,0.0436,0,0,0,0,0,0,0,0,0.0436,0,0.0115,0.00025,0.00025,0.012,0,0.0004,0.0004,0,0.0096,0.0003,0.0041,0.0148,0,0,0,0.0002,0,0.0002,0,0.0045,0.0003,0.0048,0,0.0027,0.0033,0.006,0,0.0051,0.0007,0.0058,0,0.0436,0,0,0.0436,0.0436,0.0436,0,481.5924657534246,106.84317158612694,,,,,,,,
143,衢州市,常山县,富春江坝址以上,衢江上游,3,1025.7,11.85,12.1,23.95,6.21,82.02,86.12,174.35,0,61.81,0,61.81,0,47.3,20.48,16.07,11.97,2.8,0.06,14.83,5.09,0,2.49,0,0.12,0.18,20.65,20.83,0.5021,0.2262,0.0483,0,,0,0.7766,0,0,0,0,0,0,0,0,0.7766,0,0.4228,0.0125,0.0004,0.4357,0,0,0.007,0,0.0059,0.0004,0.009,0.0223,0,0,0.0262,0.1214,0,0.1476,0,0.0109,0.0289,0.0398,0,0.0677,0.0484,0.1161,0,0.0143,0.0008,0.0151,0,0.7766,0,0,0.7766,0.7766,0.7766,0,281.60221952488297,111.40043020491339,,,,,,,,
144,衢州市,常山县,信江,信江,3,71.3,1.07,1.08,2.15,2.09,3.39,7.76,13.24,0,2.55,0,2.55,0,0,3.72,2.91,2.51,0.05,0.13,2.69,0.92,0,0.51,0,0.06,0.04,1.4,1.44,0.134,0.0191,0.0226,0,,0,0.1757,0,0,0,0,0,0,0,0,0.1757,0,0.1478,0.0008,0.0013,0.1499,0,0,0.0014,0,0.0023,0.0001,0.0005,0.0043,0,0,0,0.0061,0,0.0061,0,0,0.0045,0.0045,0,0.0054,0.0045,0.0099,0,0.0009,0.0001,0.001,0,0.1757,0,0,0.1757,0.1757,0.1757,0,276.5330943541159,116.69203450025365,,,,,,,,
145,衢州市,开化县,富春江坝址以上,衢江上游,3,1934.4,13.14,10.82,23.96,9.0485,60.8768,90.54,160.4653,0,38.36,0,38.36,0,0.6,32.53,16.5313,12.9786,0,2.0743,15.0529,5.6667,0,4.9712,0,0.125,0.154,6.4,6.554,0.6019,0.215,0.1621,0,,0,0.979,0.0031,0,0,0.0031,0,0,0,0,0.9821,0,0.705,0,0.0161,0.7211,0,0,0.0168,0,0.0122,0.0006,0.0032,0.0328,0,0,0.0009,0.0531,0,0.054,0.0024,0.0101,0.0356,0.0457,0.0007,0.0754,0.0349,0.1103,0,0.0174,0.0008,0.0182,0,0.9821,0.0031,0,0.9821,0.9821,0.9821,0,288.7762974083109,90.39576633833845,,,,,,,,
146,衢州市,开化县,富春江坝址以上,新安江,3,24.6,0,0.1,0.1,0.2715,0.0132,0,0.2847,0,0,0,0,0,0,0.07,0.0387,0.0314,0,0,0.0314,0.0185,0,0.0298,0,0,0,0,0,0.0017,0,0,0,,0,0.0017,0,0,0,0,0,0,0,0,0.0017,0,0.0011,0,0,0.0011,0,0,0.0001,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0.0005,0.0005,0,0,0,0,0,0.0017,0,0,0.0017,0.0017000000000000001,0.0017,0,,136.986301369863,,,,,,,,
147,衢州市,开化县,饶河,饶河,3,272,0.12,1.82,1.94,4.27,1.99,2.43,8.69,0,0.07,0,0.07,0,0,1.22,1.22,1.0311,0,0.1146,1.1457,0.2963,0,0.599,0,0.013,0.026,0.4,0.426,0.0395,0,0,0,,0,0.0395,0,0,0,0,0,0,0,0,0.0395,0,0.0278,0,0.0005,0.0283,0,0,0.0017,0,0.0013,0.0001,0.0002,0.0033,0,0,0,0.0001,0,0.0001,0,0.0005,0.0003,0.0008,0,0.0004,0.0055,0.0059,0,0.0011,0,0.0011,0,0.0395,0,0,0.0395,0.0395,0.0395,0,525.1141552511416,82.79391841035675,,,,,,,,
,衢州,衢江干流供水区,衢州市区,,,2355,58.4936,32.306400000000004,90.8,29.7163,364.6221,470.9347,865.2731,0,316.65999999999997,0,316.65999999999997,34.5,23,59.78,48.32,36.415,6.18,2.9000000000000004,45.495000000000005,15.5424,2.5,6.699999999999999,0,0.389,0.5885,53.39,53.9785,3.2058,1.1339,0.19999999999999998,0,,0,4.5397,0.00039999999999999996,0,0,0.00039999999999999996,0,0,0,0,4.5401,0,1.6955999999999998,0.0381,0.0287,1.7624,0,0.008299999999999998,0.020999999999999998,0,0.40940000000000004,0.0013700000000000001,0.00943,0.44949999999999996,0,0.4221,0.0016,0.9506,0,1.3743,0.00039999999999999996,0.0271,0.46009999999999995,0.48719999999999997,0,0.2506,0.1026,0.3532,0,0.1086,0.0049,0.1135,0,4.5401,0.00039999999999999996,0,4.5401,4.5401,4.5401,0,,1.3338999999999999,1.3338999999999999,0.9539,1.3743,2.2119,,,,
,衢州,,龙游区,,,1143,18.824,17.376,36.2,13.07,130.41,144.54,288.02,0,107.68,0,107.68,0,45.3,47,36.35,22.4666,4.43,3.41,30.3066,12.2855,0.1,6.3,0,0.853,0.4183,100.27,100.6883,1.1578,0.6737,0.1015,0,,0,1.933,0,0,0,0,0,0,0,0,1.933,0,1.0516,0.0613,0.0472,1.1601,0,0.0003,0.025,0,0.0768,0.0012,0.0366,0.1399,0,0,0.0192,0.3356,0,0.3548,0,0.0304,0.0627,0.0931,0,0.0893,0.0573,0.1466,0,0.0371,0.0014,0.0385,0,1.933,0,0,1.933,1.9329999999999998,1.933,0,,0.7752,0.7752,0.2782,0.3548,1.2999999999999998,,,,
,衢州,江山供水区,江山区,,,2019.0000000000002,29.214399999999998,20.3856,49.599999999999994,22.450000000000003,167.83,175.47,365.75,0,136.73999999999998,0,136.73999999999998,0,26.1,52.14,35.685,27.05,4.986,2.9530999999999996,34.9891,15.540700000000001,2.4,2.4000000000000004,0,1.38,0.66,52.2,52.86000000000001,1.0575,0.5484,0.3086,0,,0,1.9145,0.001,0,0,0.001,0,0,0,0,1.9155,0.0384,1.2599,0.03495,0.01975,1.3146,0,0.0068000000000000005,0.0072,0,0.0586,0.0025,0.0262,0.1013,0,0,0.0107,0.1665,0,0.1772,0.0005,0.032299999999999995,0.0488,0.08109999999999999,0.0005,0.13520000000000001,0.0677,0.2029,0,0.0353,0.0031,0.0384,0,1.9155,0.001,0.0384,1.9539,1.9154999999999998,1.9155,0,,0.857,0.8954,0.32239999999999996,0.1772,1.4159,,,,
,衢州,常山港供水区,常山区,,,1097,12.92,13.18,26.099999999999998,8.3,85.41,93.88000000000001,187.59,0,64.36,0,64.36,0,47.3,24.2,18.98,14.48,2.8499999999999996,0.19,17.52,6.01,0,3,0,0.18,0.22,22.049999999999997,22.27,0.6361,0.24530000000000002,0.0709,0,,0,0.9522999999999999,0,0,0,0,0,0,0,0,0.9522999999999999,0,0.5706,0.013300000000000001,0.0017,0.5856,0,0,0.0084,0,0.008199999999999999,0.0005,0.0095,0.0266,0,0,0.0262,0.1275,0,0.1537,0,0.0109,0.0334,0.0443,0,0.0731,0.052899999999999996,0.126,0,0.0152,0.0009000000000000001,0.0161,0,0.9522999999999999,0,0,0.9522999999999999,0.9522999999999999,0.9522999999999999,0,,0.31620000000000004,0.31620000000000004,0.1864,0.1537,0.6122,,,,
,衢州,,开化区,,,2231,13.26,12.74,26.000000000000004,13.59,62.88,92.97000000000001,169.44,0,38.43,0,38.43,0,0.6,33.82,17.79,14.0411,0,2.1889,16.23,5.9815000000000005,0,5.6,0,0.138,0.18,6.800000000000001,6.98,0.6431,0.215,0.1621,0,,0,1.0202,0.0031,0,0,0.0031,0,0,0,0,1.0233,0,0.7339,0,0.0166,0.7505,0,0,0.0186,0,0.013500000000000002,0.0007,0.0034000000000000002,0.0362,0,0,0.0009,0.053200000000000004,0,0.0541,0.0024,0.0106,0.0359,0.0465,0.0007,0.07579999999999999,0.0409,0.1167,0,0.0185,0.0008,0.0193,0,1.0233,0.0031,0,1.0233,1.0233,1.0233,0,,0.3771,0.3771,0.1825,0.0541,0.7867,,,,
