序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
148,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330902,定海区,舟山市,572,0.0678,0.0051,0,0.0729,0,0.0001,0.0002,0,0.0139,0.0001,0.0058,0.0201,0,0.0128,0,0.176,0.0679,0.2567,0.0001,0.0104,0.0968,0.1072,0,0.1958,0.0512,0.247,0,0.0368,0,0.0368,0,0.7407,0.0001,,0.7407,0,0
149,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330903,普陀区,舟山市,462,0.0468,0.0153,0,0.0621,0,0.0003,0.0012,0,0,0,0.0023,0.0038,0,0.0267,0,0.1475,0.0284,0.2026,0,0.0178,0.1072,0.125,0,0.1371,0.0514,0.1885,0,0.0274,0,0.0274,0,0.6094,0,,0.6094,0,0
150,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330921,岱山县,舟山市,325,0.0425,0.0123,0,0.0548,0,0,0.0005,0,0.0246,0,0.0005,0.0256,0,,,1.3289,0.0278,1.3567,0,0.0097,0.0057,0.0154,0,0.0599,0.0197,0.0796,0,0.0109,0,0.0109,0,1.543,0,,1.543,0,0
151,东南诸河,浙东诸河,舟山群岛,舟山群岛,G020210,330922,嵊泗县,舟山市,97,0.0002,0.0001,0,0.0003,0,0,0,0,0,0,0.0001,0.0001,0,,,0.0005,0.0033,0.0038,0.0005,0.0005,0.0179,0.0184,0,0.0176,0.0067,0.0243,0.0038,0.0025,0,0.0025,0,0.0494,0.0043,,0.0494,0,0
