序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
69,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330402,南湖区,嘉兴市,439,0.8176,0.014,0,0.8316,,,0.024,,0.0213,,0.004,0.0493,,0,0.038,0.2377,,0.2757,,0.0403,0.2071,0.2474,,0.3589,0.043,0.4019,,0.1815,,0.1815,,1.9874,0,,1.9874,0,0
70,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330411,秀洲区,嘉兴市,548,1.1253,0.0192,,1.1445,,0,0.005,,0.058,0.0004,0.0035,0.0669,0,0,0.0926,0.5789,,0.6715,,0.0189,0.1796,0.1985,,0.2774,0.1189,0.3963,,0.0296,,0.0296,,2.5073,0,,2.5073,0,0
71,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330421,嘉善县,嘉兴市,507,1.3034,0.0067,0,1.3101,0,0,0.0053,0,0.1205,0,0.0019,0.1277,0,0,0.0435,0.4041,,0.4476,0,0.0567,0.1916,0.2483,0,0.2606,0.0879,0.3485,0,0.0434,0.0086,0.052,0,2.5342,0,0,2.5342,0,0
72,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330424,海盐县,嘉兴市,530.8,1.1845,0.0234,0,1.2079,0,0.0005,0.0329,0,0.0657,0,0.0126,0.1117,0,0,0.1455,0.3905,,0.536,0,0.0273,0.0732,0.1005,0,0.1464,0.0691,0.2155,0,0.0273,0,0.0273,0,2.1989,0,,2.1989,0,0
73,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330424,海盐县,嘉兴市,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
74,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330481,海宁市,嘉兴市,730.4,1.1695,0.0309,0,1.2004,,,0.0706,,0.1115,,0.0109,0.193,,0,0.0863,0.7615,,0.8478,,0.0427,0.2009,0.2436,,0.3665,0.1356,0.5021,,0.0709,,0.0709,,3.0578,,,3.0578,0,
75,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330481,海宁市,嘉兴市,132.6,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,
76,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330482,平湖市,嘉兴市,554,1.2809,0.0185,0,1.2994,,,0.0016,,0.0477,,0.0026,0.0519,,0,0.1424,1.0721,,1.2145,,0.0223,0.1031,0.1254,,0.2234,0.0885,0.3119,,0.0392,,0.0392,,3.0423,0,,3.0423,0,0
77,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330483,桐乡市,嘉兴市,727,1.3022,0.0346,0,1.3368,0,0.005,0.0536,0,0.1133,0,0.0095,0.1814,,0,0.0894,0.6375,,0.7269,0,0.0739,0.2408,0.3147,0,0.413,0.1758,0.5888,,0.0724,,0.0724,,3.221,0,,3.221,0,0
