水系,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,水浇地,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
 ,东南诸河,浙东诸河,浙东沿海诸河,象山港及三门湾,G020130,331082,临海市,台州市,113.7,0.0888,0.0138,0,0.1026,0,0.0006,0.0016,0,0.004,0.0001,0.0024,0.0087,0,,,0.0001,0,0.0001,0,0.0016,0,0.0016,0,0.0247,0.0162,0.0409,0.0003,0.0063,0.0042,0.0105,0,0.1644,0.0003,,0.1644,0,0
 ,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,331082,临海市,台州市,397.1,0.1184,0.0184,0,0.1368,0,0.0003,0.0009,0,0.0024,0.0002,0.002,0.0058,0,,,0.0302,0.0054,0.0356,0,0.0026,0.0192,0.0218,0,0.0349,0.0253,0.0602,0.0001,0.0075,0.0042,0.0117,0,0.2719,0.0001,,0.2719,0,0
 ,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,331082,临海市,台州市,247,0.1599,0.0248,0,0.1847,0,0.0007,0.0016,0,0.0027,0.0003,0.0025,0.0078,0,,,0.0412,0.0076,0.0488,0,0.0029,0.0239,0.0268,0,0.048,0.035,0.083,0.0001,0.0055,0.0038,0.0093,0,0.3604,0.0001,,0.3604,0,0
 ,东南诸河,浙南诸河,瓯江温溪以下,灵江及椒江左岸,G030230,331082,临海市,台州市,1381.2,0.8767,0.1455,0,1.0222,0,0.0021,0.0064,0,0.0845,0.0017,0.0132,0.1079,0,0,0.0252,0.2004,0.0369,0.2625,0,0.0123,0.0937,0.106,0,0.2541,0.1975,0.4516,0.0009,0.0295,0.0201,0.0496,0,1.9998,0.0009,0.0075,2.0073,0,0
 ,东南诸河,浙南诸河,瓯江温溪以下,温黄平原,G030240,331082,临海市,台州市,32,0.021,0.0033,0,0.0243,0,0.0001,0.0009,0,0.0006,0.0001,0.0004,0.0021,0,,,0.0041,0.0009,0.005,0,0.0015,0.002,0.0035,0,0.0051,0.0036,0.0087,0.0001,0.0016,0.0008,0.0024,0,0.046,0.0001,,0.046,0,0
 ,东南诸河,浙南诸河,瓯江温溪以下,玉环岛,G030250,331083,玉环市,台州市,378,0.1607,0.0993,0,0.26,0,0.0021,0.0208,0,0.1145,0.0003,0.0029,0.1406,0,0,0.1108,0.0757,0.0611,0.2476,0,0.0102,0.0436,0.0538,0,0.2164,0.0731,0.2895,0.0022,0.0499,0.0194,0.0693,0,1.0608,0.0022,0.1895,1.2503,0,0
,,,,,,,,台州市,9411,5.697500000000001,0.8686,0,6.5661,0,0.0313,0.18870000000000003,0,0.4282,0.0087,0.0644,0.7213,0,0,0.3182,1.0702,0.655,2.0433999999999997,0.0005,0.18530000000000002,0.9171,1.1024000000000005,0,2.2934,1.1138000000000001,3.4072000000000005,0.016699999999999996,0.41659999999999997,0.22010000000000005,0.6366999999999999,0,14.4771,0.017199999999999997,1.6681000000000001,16.1452,0,0
,东南诸河,钱塘江,富春江坝址以下,,,,,台州市,114.3,0.0083,0.0019,0,0.0102,0,0.0001,0.0001,0,0,0.0002,0.0003,0.0007,0,0,0,0,0.0002,0.0002,0,0,0,0,0,0,0.0029,0.0029,0.0001,0,0,0,0,0.014,0.0001,0,0.014,0,0
,东南诸河,浙东诸河,浙东沿海诸河,,,,,台州市,1408,0.449,0.1288,0,0.5778,0,0.0012000000000000001,0.0040999999999999995,0,0.0095,0.0013000000000000002,0.0101,0.026199999999999998,0,0,0.0476,0.0675,0.054000000000000006,0.1691,0,0.0126,0.07339999999999999,0.086,0,0.1212,0.09190000000000001,0.21309999999999998,0.0009,0.0306,0.011099999999999999,0.0417,0,1.1139000000000001,0.0009,0.1371,1.251,0,0
,东南诸河,浙南诸河,瓯江温溪以下,,,,,台州市,7888.7,5.240200000000001,0.7379,0,5.9781,0,0.030000000000000006,0.1845,0,0.4187,0.0072,0.05399999999999999,0.6943999999999999,0,0,0.27059999999999995,1.0027000000000001,0.6008000000000001,1.8740999999999999,0.0005,0.17270000000000002,0.8437000000000001,1.0164000000000002,0,2.1722,1.0190000000000001,3.1912000000000003,0.015699999999999995,0.386,0.20900000000000002,0.5949999999999999,0,13.3492,0.016199999999999996,1.5310000000000001,14.880199999999999,0,0
,,,,,,,椒江区,台州市,275,0.352,0.030100000000000002,0,0.3821,0,0.0078,0.0143,0,0.0148,0.00039999999999999996,0.001,0.0383,0,0,0.08589999999999999,0.27890000000000004,0.0773,0.4421,0,0.0435,0.14170000000000002,0.1852,0,0.32689999999999997,0.0809,0.40780000000000005,0.0014,0.0463,0.0359,0.0822,0,1.5376999999999998,0.0014,0.36829999999999996,1.9060000000000001,0,0
,,,,,,,黄岩区,台州市,988,0.4598,0.0591,0,0.5188999999999999,0,0.0023,0.0296,0,0.0194,0.0005,0.0035,0.0553,0,0,0.0085,0.1201,0.0517,0.1803,0,0.0182,0.1246,0.1428,0,0.2702,0.1127,0.3829,0.0022,0.0663,0.0369,0.1032,0,1.3834000000000002,0.0022,0.3185,1.7019000000000002,0,0
,,,,,,,路桥区,台州市,273,0.5178,0.013,0,0.5308,0,0.0076,0.0058,0,0.0723,0.0001,0.0012,0.087,0,0,0.0248,0.0577,0.046,0.1285,0,0.0192,0.1094,0.1286,0,0.2685,0.0975,0.366,0.0063,0.0542,0.0193,0.0735,0,1.3144,0.0063,0.3526,1.667,0,0
,,,,,,,三门县,台州市,1072,0.3341,0.1088,0,0.4429,0,0.0005,0.0024,0,0.0055,0.0008,0.0069,0.0161,0,0,0.0476,0.0662,0.0522,0.166,0,0.011,0.0726,0.0836,0,0.0955,0.0683,0.1638,0.0005,0.0243,0.0069,0.0312,0,0.9036,0.0005,0.1371,1.0407,0,0
,,,,,,,天台县,台州市,1426,0.5606,0.1324,0,0.693,0,0.0012000000000000001,0.0088,0,0.0158,0.0026,0.0107,0.039099999999999996,0,0,0.0044,0.0738,0.10200000000000001,0.1802,0,0.0085,0.0812,0.0897,0,0.1421,0.10490000000000001,0.247,0.001,0.022,0.0138,0.0358,0,1.2848000000000002,0.001,0.2861,1.5709,0,0
,,,,,,,仙居县,台州市,1992,0.6828,0.0579,0,0.7407,0,0.0054,0.0076,0,0.015,0.0008,0.0079,0.0367,0,0,0.0021,0.0494,0.0484,0.0999,0.0005,0.0066,0.0464,0.053,0,0.1198,0.0877,0.2075,0.0001,0.0222,0.01,0.0322,0,1.17,0.0006,0,1.17,0,0
,,,,,,,温岭市,台州市,836,1.3649,0.16219999999999998,0,1.5271000000000001,0,0.0006,0.088,0,0.07669999999999999,0.0008,0.0098,0.1759,0,0,0.0089,0.0724,0.1655,0.2468,0,0.0472,0.1588,0.20600000000000002,0,0.4872,0.21109999999999998,0.6982999999999999,0.0015,0.081,0.0448,0.1258,0,2.9799,0.0015,0.0085,2.9884,0,0
,,,,,,,临海市,台州市,2171,1.2648,0.20579999999999998,0,1.4706,0,0.0037999999999999996,0.0114,0,0.0942,0.0024,0.0205,0.13229999999999997,0,0,0.0252,0.276,0.0508,0.35200000000000004,0,0.020900000000000002,0.1388,0.1597,0,0.3668,0.2776,0.6444,0.0015,0.05039999999999999,0.0331,0.0835,0,2.8425,0.0015,0.0075,2.8499999999999996,0,0
,,,,,,,玉环市,台州市,378,0.1607,0.0993,0,0.26,0,0.0021,0.0208,0,0.1145,0.0003,0.0029,0.1406,0,0,0.1108,0.0757,0.0611,0.2476,0,0.0102,0.0436,0.0538,0,0.2164,0.0731,0.2895,0.0022,0.0499,0.0194,0.0693,0,1.0608,0.0022,0.1895,1.2503,0,0
