序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
,合计,,,,,104800,4760.6801000000005,1779.2999,6539.9800000000005,2168.8307999999997,31149.190299999995,39727.25479999999,73045.27590000001,724.8800999999999,21190.8743,5170.456899999999,27086.211299999995,3138.1000000000004,3806.957,2888.46,2127.6925,1534.5851999999998,259.4142,161.5771,1955.5765000000001,647.651,89.86410000000001,124.27470000000001,0.165,101.6855,22.8683,3816.3111,3839.179400000001,68.52359999999999,26.511800000000004,58.0984,8.5476,0,0,161.68139999999997,0.21600000000000003,0.0001,0,0.21610000000000001,3.2508999999999997,0.1011,1.1698,4.5218,166.4193,40.5808,59.5684,2.38075,1.68475,63.6339,0.018600000000000005,0.589,0.8408,0.0009,7.3515999999999995,0.07197,0.7733299999999999,9.627600000000001,0.0353,0.9851999999999999,3.2536000000000005,24.770300000000006,6.7981,35.8072,0.056,3.5573,15.136199999999999,18.693499999999997,0.0246,24.258699999999997,7.609,31.8677,0.0816,5.6274000000000015,1.162,6.7894000000000005,0,166.4193,0.21610000000000001,40.5808,207.00009999999997,166.4193,166.41929999999996,0,,84.6102,125.191,,,73.2615,,,,
,合计,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,,,,
,合计,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5228000000000037,0,,,0,,,,
