序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,舟山市,定海区,舟山群岛,舟山群岛,2,572,38.4048,11.9952,50.4,13.8361,216.7711,374.7165,605.3237,3.9333,155.1066,0,159.0399,65,0,18.03,9.52,2.099,0.754,3.417,6.27,1.84,0.015,0.03,0,0.0277,0.0324,3.39,3.4224,0.5242,0.009,0.0199,0.1476,宁波,0,0.7007,0.0002,0,0,0.0002,0.0152,0.0015,0.0052,0.0219,0.7228,0,0.0387,0.0018,0.0246,0.0651,0,0.0001,0.0002,0,0.0116,0.0001,0.0034,0.0154,0,0.0118,0,0.1785,0.057,0.2473,0.0002,0.034,0.0823,0.1163,0,0.1889,0.0498,0.2387,0,0.04,0,0.04,0,0.7228,0.0002,0,0.7228,0.7228,0.7228,0,246.25917194140683,113.74412778810152,,,,,,,,
149,舟山市,普陀区,舟山群岛,舟山群岛,2,462,26.9115,11.5885,38.5,72.534,118.9407,253.353,444.8277,8.4667,95.9673,0,104.434,206,0,10.13,8.75,0.8,0.7,1.95,3.45,0.55,0.03,0.29,0,0,0,2.8,2.8,0.186,0.008,0.0143,0.2969,宁波,0,0.5052,0.0001,0,0,0.0001,0,0.0076,0.0693,0.0769,0.5822,0,0.0226,0.0037,0.0295,0.0558,0,0.0003,0.0016,0,0,0,0.0024,0.0043,0,0.0254,0,0.1559,0.0046,0.1859,0,0.008,0.1151,0.1231,0.0001,0.1337,0.0496,0.1833,0,0.0298,0,0.0298,0,0.5822,0.0001,0,0.5822,0.5822,0.5821999999999999,0,291.77321199191977,117.26315826802787,,,,,,,,
150,舟山市,岱山县,舟山群岛,舟山群岛,2,325,14.49,6.51,21,35.6231,393.2954,101.8655,530.784,0,375.8115,0,375.8115,0,0,6,3.53,0.637,0.852,2.041,3.53,0.46,0,0.05,0,0.117,0,0.4344,0.4344,0.2173,0.0061,0.0112,0.0783,宁波,0,0.3129,0,0,0,0,0.0043,0.0035,0.9353,0.9431,1.256,0,0.0205,0.0068,0.0221,0.0494,0,0,0.0006,0,0.0292,0,0.0004,0.0302,0,0,0,1.0245,0.0214,1.0459,0,0.0288,0.0168,0.0456,0,0.0552,0.0182,0.0734,0,0.0115,0,0.0115,0,1.256,0,0,1.256,1.2560000000000002,1.256,0,212.3334940488008,76.59449108852557,,,,,,,,
151,舟山市,嵊泗县,舟山群岛,舟山群岛,2,97,4.4153,2.2847,6.7,36.7339,25.1507,60.7622,122.6468,0,10.6876,0,10.6876,0,0,0.35,0.04,0,0,0.03,0.03,0.02,0,0,0,0,0,0.0747,0.0747,0.0142,0,0,0,,0,0.0142,0.0023,0,0,0.0023,0,0.0027,0.0311,0.0338,0.0503,0,0,0,0.0004,0.0004,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0.0003,0.0021,0.0024,0.0001,0.0007,0.0189,0.0196,0,0.0191,0.0062,0.0253,0.0022,0.0025,0,0.0025,0,0.0503,0.0023,0,0.0503,0.0503,0.0503,0,255.6490211962202,74.34806044497313,,,,,,,,
,舟山,本岛供水区,定海区,,,572,38.4048,11.9952,50.4,13.8361,216.7711,374.7165,605.3237,3.9333,155.1066,0,159.0399,65,0,18.03,9.52,2.099,0.754,3.417,6.27,1.84,0.015,0.03,0,0.0277,0.0324,3.39,3.4224,0.5242,0.009,0.0199,0.1476,,0,0.7007,0.0002,0,0,0.0002,0.0152,0.0015,0.0052,0.0219,0.7228,0,0.0387,0.0018,0.0246,0.0651,0,0.0001,0.0002,0,0.0116,0.0001,0.0034,0.0154,0,0.0118,0,0.1785,0.057,0.2473,0.0002,0.034,0.0823,0.1163,0,0.1889,0.0498,0.2387,0,0.04,0,0.04,0,0.7228,0.0002,0,0.7228,0.7228,0.7228,0,,0.17650000000000002,0.028900000000000002,0.395,0.2473,0.0805,,,,
,舟山,,普陀区,,,462,26.9115,11.5885,38.5,72.534,118.9407,253.353,444.8277,8.4667,95.9673,0,104.434,206,0,10.13,8.75,0.8,0.7,1.95,3.45,0.55,0.03,0.29,0,0,0,2.8,2.8,0.186,0.008,0.0143,0.2969,,0,0.5052,0.0001,0,0,0.0001,0,0.0076,0.0693,0.0769,0.5822,0,0.0226,0.0037,0.0295,0.0558,0,0.0003,0.0016,0,0,0,0.0024,0.0043,0,0.0254,0,0.1559,0.0046,0.1859,0,0.008,0.1151,0.1231,0.0001,0.1337,0.0496,0.1833,0,0.0298,0,0.0298,0,0.5822,0.0001,0,0.5822,0.5822,0.5821999999999999,0,,0.3192,0.0223,0.3362,0.1859,0.0601,,,,
,舟山,,岱山县,,,325,14.49,6.51,21,35.6231,393.2954,101.8655,530.784,0,375.8115,0,375.8115,0,0,6,3.53,0.637,0.852,2.041,3.53,0.46,0,0.05,0,0.117,0,0.4344,0.4344,0.2173,0.0061,0.0112,0.0783,,0,0.3129,0,0,0,0,0.0043,0.0035,0.9353,0.9431,1.256,0,0.0205,0.0068,0.0221,0.0494,0,0,0.0006,0,0.0292,0,0.0004,0.0302,0,0,0,1.0245,0.0214,1.0459,0,0.0288,0.0168,0.0456,0,0.0552,0.0182,0.0734,0,0.0115,0,0.0115,0,1.256,0,0,1.256,1.2560000000000002,1.256,0,,0.09559999999999999,0.0173,0.1305,1.0459,0.0796,,,,
,舟山,嵊泗供水区,嵊泗县,,,97,4.4153,2.2847,6.7,36.7339,25.1507,60.7622,122.6468,0,10.6876,0,10.6876,0,0,0.35,0.04,0,0,0.03,0.03,0.02,0,0,0,0,0,0.0747,0.0747,0.0142,0,0,0,,0,0.0142,0.0023,0,0,0.0023,0,0.0027,0.0311,0.0338,0.0503,0,0,0,0.0004,0.0004,0,0,0,0,0,0,0.0001,0.0001,0,0,0,0.0003,0.0021,0.0024,0.0001,0.0007,0.0189,0.0196,0,0.0191,0.0062,0.0253,0.0022,0.0025,0,0.0025,0,0.0503,0.0023,0,0.0503,0.0503,0.0503,0,,0,0,0.0474,0.0024,0.0005,,,,
