序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计
6,瓯江中上游区,,,,,17324,163.4068,89.4932,252.89999999999998,115.04950000000002,740.0597,1109.4256,1964.5348000000001,3.2567,581.6675999999999,0,584.9242999999999,0,18.5,182.84999999999997,164.70829999999998,106.81440000000002,18.372600000000002,0,125.18700000000003,43.39,0.9555,10.556500000000002,0,1.4495,2.0760000000000005,125.6957,127.77170000000004,3.6681999999999997,3.1478999999999995,0.3973,0,,0,7.2134,0.004,0,0,0.004,0.1472,0,0,0.1472,7.3646,0,3.9988,0.2378,0,4.236600000000001,0,0.0036,0.0506,0,0.06460000000000002,0.007,0.051800000000000006,0.17760000000000004,0,0,0.09089999999999993,0.7533000000000002,0.033,0.8377,0.0013,0.12379999999999998,0.5776999999999999,0.7014999999999999,0,0.8250999999999997,0.3758000000000001,1.2009,0.0027,0.18280000000000002,0.027500000000000007,0.2103,0,7.3646,0.004,0,7.3646
