序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,地表水源供水量_蓄 水,引水,提水,跨流域调水_调入量,调出流域,非工程供水,小计,地下水源供水量_潜水,承压水,微咸水,小计,其他水源供水量_污水处理回用,雨  水 利  用,海 水淡 化,小计,总供水量,环境配水量,总计,海水 利用量,环境配水供水量明细表_蓄 水,引水,提水,调水,污水回用,小计
69,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330402,南湖区,嘉兴市,439,,,1.5272,0.308,,,1.8352,,0,,0,0.1311,,,0.1311,1.9663,0,1.9663,0,,,,,,
70,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330411,秀洲区,嘉兴市,548,,,2.1252,0.3182,,,2.4434,,0,,0,0.1297,0.0001,,0.1298,2.5732,0,2.5732,0,,,,,,
71,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330421,嘉善县,嘉兴市,507,0,0,2.491,0.0136,0,0,2.5046,0,0,0,0,0,0,0,0,2.5046,0,2.5046,0,0,0,0,0,0,0
72,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330424,海盐县,嘉兴市,530.8,,,2.0042,0.1705,,,2.1747,,0,,0,,,,,2.1747,0,2.1747,74.339,,,,,,
73,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330424,海盐县,嘉兴市,54.2,,,,,,,,,0,,0,,,,,0,0,0,0,,,,,,
74,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330481,海宁市,嘉兴市,730.4,0,0,2.9799,0.2678,0,0,3.2477,0,0,0,0,0.0172,0,0,0.0172,3.2649,0,3.2649,0,0,0,0,0,0,0
75,东南诸河,钱塘江,富春江坝址以下,钱塘江河口水域,G010250,330481,海宁市,嘉兴市,132.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330482,平湖市,嘉兴市,554,,,2.9043,0.2968,,,3.2011,,0,,0,0.0106,,,0.0106,3.2117,0,3.2117,28.0752,,,,,,0
77,长江,太湖水系,杭嘉湖平原,杭嘉湖平原,F120310,330483,桐乡市,嘉兴市,727,,,2.9687,0.2037,,,3.1724,,0,,0,,,,,3.1724,0,3.1724,0,,,,,,
