序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
115,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,330727,磐安县,金华市,140.2,0.0118,0.0045,0,0.0163,0,0.0002,0.0016,0,0.0013,0,0.0004,0.0035,0,,,0.0016,0.0024,0.004,0,0,0.0002,0.0002,0,0.0005,0.0047,0.0052,0,0.0017,0,0.0017,0,0.0309,0,,0.0309,0,0
116,东南诸河,浙南诸河,瓯江温溪以下,始丰溪,G030220,330727,磐安县,金华市,204.9,0.0464,0.0175,0,0.0639,0,0.0002,0.0016,0,0.0013,0,0.0004,0.0035,0,,,0.0003,0.0005,0.0008,0,0,0.0002,0.0002,0,0.0006,0.0056,0.0062,0,0.0016,0,0.0016,0,0.0762,0,,0.0762,0,0
117,东南诸河,钱塘江,富春江坝址以上,衢江下游,G010120,330781,兰溪市,金华市,330.1,0.4288,0.0083,0,0.4371,0,0.0022,0.0217,0,0.1163,0.0009,0.0081,0.1492,0,,,0.0528,0.0133,0.0661,0,0.0047,0.0117,0.0164,0,0.0403,0.0287,0.069,0,0.0114,0.003,0.0144,0,0.7522,0,,0.7522,0,0
118,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330781,兰溪市,金华市,126.1,0.1254,0.0055,0,0.1309,0,0.0006,0.0117,0,0.0105,0.0004,0.0032,0.0264,0.001,0,0.2971,0.0444,0.0118,0.3533,0.0013,0.0013,0.0099,0.0112,0,0.0184,0.0132,0.0316,0,0.0043,0.0008,0.0051,,0.5585,0.0023,,0.5585,0,0
119,东南诸河,钱塘江,富春江坝址以上,兰江及富春江上游段,G010160,330781,兰溪市,金华市,851.3,0.5278,0.0081,0,0.5359,0,0.0025,0.0116,0,0.0554,0.0009,0.008,0.0784,0.004,,,0.184,0.046,0.23,0.0023,0.0022,0.0312,0.0334,0,0.1246,0.0803,0.2049,0,0.0295,0.0076,0.0371,0,1.1197,0.0063,,1.1197,0,0
120,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330781,兰溪市,金华市,4.5,0.0031,0.0001,0,0.0032,0,0.001,0.0077,0,0.0003,0.0002,0.0017,0.0109,0,,,0.0005,0.0002,0.0007,0,0.0002,0.0001,0.0003,0,0.0001,0.0003,0.0004,,0.0001,0.0001,0.0002,0,0.0157,0,,0.0157,0,0
121,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330782,义乌市,金华市,349.1,0.1422,0.0072,0,0.1494,0,0.0008,0.0084,0,0.0246,0,0.005,0.0388,0,,,0.1492,0.1408,0.29,0,0.016,0.2246,0.2406,0,0.4993,0.111,0.6103,0,0.046,0.0062,0.0522,0,1.3813,0,0.3735,1.7548,0,0
122,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330782,义乌市,金华市,491.7,0.2682,0.0134,0,0.2816,0,0.0011,0.0118,0,0.0347,0.0001,0.0071,0.0548,0,0,0.0081,0.1481,0.1418,0.298,0,0.0053,0.0745,0.0798,0,0.1658,0.0369,0.2027,0,0.0648,0.0088,0.0736,0,0.9905,0,,0.9905,0,0
123,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330782,义乌市,金华市,264.2,0.1257,0.0063,0,0.132,0,0.0006,0.0064,0,0.0186,0,0.0039,0.0295,0,,,0.0758,0.0717,0.1475,0,0.0055,0.077,0.0825,0,0.1714,0.0381,0.2095,0,0.0347,0.0048,0.0395,0,0.6405,0,,0.6405,0,0
124,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330783,东阳市,金华市,1528.8,1.1963,0.0531,0,1.2494,0,0.0052,0.0223,0,0.1388,0.0004,0.0047,0.1714,0,0,0.0242,0.2501,0.1127,0.387,0,0.0109,0.1512,0.1621,0,0.3648,0.1349,0.4997,0,0.0584,0.0405,0.0989,0,2.5685,0,,2.5685,0,0
125,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330783,东阳市,金华市,30,0.0239,0.0011,0,0.025,0,0.0001,0.0005,0,0.0025,0,0.0001,0.0032,0,,,0.0007,0.0004,0.0011,0,0.0001,0.0015,0.0016,0,0,0.003,0.003,0,0,0.0009,0.0009,0,0.0348,0,,0.0348,0,0
126,东南诸河,钱塘江,富春江坝址以下,浦阳江,G010220,330783,东阳市,金华市,18.6,0.0159,0.0008,0,0.0167,0,0,0.0003,0,0.0014,0,0.0001,0.0018,0,,,0.0011,0.0005,0.0016,0,0.0001,0.0011,0.0012,0,0,0.0019,0.0019,0,0,0.0005,0.0005,0,0.0237,0,,0.0237,0,0
127,东南诸河,钱塘江,富春江坝址以下,曹娥江百官以上,G010240,330783,东阳市,金华市,166.5,0.0994,0.0044,0,0.1038,0,0.0006,0.0019,0,0.0153,0,0.0006,0.0184,0,,,0.0008,0.0004,0.0012,0,0.0001,0.0018,0.0019,0,0,0.0035,0.0035,0,0,0.0011,0.0011,0,0.1299,0,,0.1299,0,0
128,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330783,东阳市,金华市,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
129,东南诸河,钱塘江,富春江坝址以上,金华江上游,G010130,330784,永康市,金华市,92.6,0.045,0.0013,0,0.0463,0,0.001,0.0017,0,0.0118,0,0.0003,0.0148,0.0001,,,0,0.0061,0.0061,0,0.0002,0.0041,0.0043,0,0,0.0119,0.0119,0,0,0.0058,0.0058,0,0.0892,0.0001,,0.0892,0,0
130,东南诸河,钱塘江,富春江坝址以上,金华江下游,G010140,330784,永康市,金华市,934.9,0.5102,0.0135,0,0.5237,0,0.0104,0.0188,0,0.1185,0.0001,0.0029,0.1507,0.001,0,0.0061,0.1896,0.0557,0.2514,0,0.0042,0.0974,0.1016,0,0.3403,0.1334,0.4737,0,0.0697,0.0586,0.1283,0,1.6294,0.001,,1.6294,0,0
131,东南诸河,浙南诸河,瓯江温溪以上,大溪,G030110,330784,永康市,金华市,19.5,0.0082,0.0002,0,0.0084,0,0.0002,0.0003,0,0.0024,0,0.0001,0.003,0,,,0,0.0007,0.0007,0,0,0.0006,0.0006,0,0.001,0.0019,0.0029,0,0,0.0012,0.0012,0,0.0168,0,,0.0168,0,0
