水系,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,水浇地,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
,,,,,,,,全省,104800,58.7534,3.2154999999999996,0.18489999999999998,62.1538,0.0155,0.6142,2.0407,0,8.1307,0.06129999999999999,0.7485,11.595399999999998,0.0139,0.3922,4.204,24.660999999999998,7.6632,36.9204,0.0363,3.2431000000000005,16.9236,20.166700000000006,0.02,27.095,8.192200000000001,35.2872,0.045599999999999995,6.038799999999999,0.9696000000000001,7.0084,0.0008,173.1319,0.1321,39.692800000000005,212.82469999999998,0,0
,,,,,,,,全省,,农田灌溉用水量,,,,,林牧渔畜用水量,,,,,,,,工业用水量,,,,,,城镇公共用水量 ,,,,居民生活用水量,,,,生态与环境用水量,,,,总用水量,,环境配水量,总计,"地表水
用-供 检查","地下水
用-供 检查"
水系,所属流域,,,,,行政区,,全省,,水田,旱地,水浇地,小计,其中地下水,林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,火（核）电,,国有及规模以上,规模以下,小计,其  中       地下水,建筑业,服务业,小计,"其中
地下水",城镇居民  ,农村居民  ,小计,"其  中
地下水",城镇环境,农村生态,小计,"其  中
地下水",合计,其中地下水,,,,
,,,,,,,,全省,104800.00000000003,58.753399999999985,3.2154999999999996,0.18489999999999998,62.1538,0.0155,0.6141999999999999,2.0406999999999997,0,8.130699999999997,0.0613,0.7485,11.595399999999998,0.0139,0.3922,4.204,24.661,7.663200000000002,36.92039999999999,0.0363,3.2431000000000005,16.923600000000004,20.166699999999995,0.02,27.095000000000006,8.192200000000001,35.2872,0.045599999999999995,6.038799999999998,0.9696,7.0084,0.0008,173.1319,0.13210000000000002,39.69279999999999,212.8247,0,0
,,,,,,,,全省,,农田灌溉用水量,,,,,林牧渔畜用水量,,,,,,,,工业用水量,,,,,,城镇公共用水量 ,,,,居民生活用水量,,,,生态与环境用水量,,,,总用水量,,环境配水量,总计,"地表水
用-供 检查","地下水
用-供 检查"
水系,所属流域,,,,,行政区,,全省,,水田,旱地,水浇地,小计,其中地下水,林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,火（核）电,,国有及规模以上,规模以下,小计,其  中       地下水,建筑业,服务业,小计,"其中
地下水",城镇居民  ,农村居民  ,小计,"其  中
地下水",城镇环境,农村生态,小计,"其  中
地下水",合计,其中地下水,,,,
,,,,,,,,全省,104800,58.75339999999998,3.2154999999999982,0.18489999999999998,62.153800000000004,0.0155,0.6141999999999995,2.0407,0,8.130700000000001,0.061300000000000014,0.7484999999999999,11.595399999999996,0.0139,0.3922,4.204000000000001,24.660999999999987,7.663199999999997,36.920399999999994,0.03630000000000002,3.2431000000000014,16.923599999999997,20.16670000000001,0.020000000000000004,27.095000000000013,8.192199999999998,35.287200000000006,0.045600000000000016,6.038799999999999,0.9696000000000001,7.0084,0.0008,173.13189999999997,0.1321,39.69279999999999,212.8247,0,0
