序号,市,县（市、区）,水资源分区,nan,水资源利用分区,nan,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水
2,萧绍宁舟区,,,,,,18476,1397.5400000000002,388.92999999999995,1786.4700000000003,810.9653999999999,13076.751699999999,14067.954999999998,27955.672099999996,222.47320000000002,10639.0181,795.3629000000001,11656.8542,1463,985.6046000000001,438.725,415.775,269.3584999999999,100.80350000000001,0,370.16200000000003,143.2444,30.8455,81.19449999999999,0,22.3718,3.5494000000000003,387.7603,391.3097,19.295600000000004,7.8321,14.451099999999999,2.3585,,0,43.9373,0.0587,0,0,0.0587,1.2695,0.014100000000000001,1.3175000000000001,2.6011,46.597100000000005,18.092699999999997,11.351099999999999,1.2775000000000003,0,12.628599999999999,0.0103,0.23160000000000003,0.6066999999999999,0,2.0479000000000003,0.008899999999999998,0.19029999999999997,3.0874999999999995,0,0.2275,1.3942999999999999,10.870600000000001,2.0006000000000004,14.493,0.008400000000000001,0.9733000000000003,4.2395,5.2128,0.0105,7.712300000000001,2.0307999999999997,9.743099999999998,0.029500000000000002,1.1706,0.23239999999999997,1.4320999999999997,0,46.597100000000005,0.0587,18.092699999999997,64.68980000000002,0,0,0
