序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计,总用水量（核算）,总供水量（核算）,总供水-总用水,nan,nan,nan
,其中嘉兴市,,,,,4223,323.52,156.48,480,120.89000000000001,2892.5499999999997,2356.88,5370.32,216.28,2359.75,0,2576.0299999999997,872.8,161.14999999999998,307.35,251.06,192.55,27.18,0,219.73,93.56219999999999,0.09,8.09,0,15.830000000000002,0.153,1108.67,1108.82,0,0,17.851100000000002,0,0,0,17.851100000000002,0,0,0,0,0,0,0,0,17.851100000000002,0,8.534099999999999,0.30929999999999996,0,8.843399999999999,0,0.0004,0.0415,0,0.5122,0.0006000000000000001,0.062,0.6167,0,0.1895,0.4467,3.8062,0,4.442399999999999,0,0.2811,1.0648,1.3458999999999999,0,1.6112000000000002,0.7394999999999999,2.3507,0,0.2444,0.0076,0.252,0,17.851100000000002,0,0,17.851100000000002,其中嘉兴市,,0,0.0,17.851100000000002,17.851100000000002
