序号,市,县（市、区）,水资源分区,nan,水资源利用分区,面积（km2）,人口（万人）,nan,nan,国内地区生产总值  （亿元）,nan,nan,nan,工业增加值（亿元）,nan,nan,nan,火(核)电装机(万kW),nan,总耕地面积      （万亩）,有效灌溉面积   （万亩）,农田实灌面积（万亩）,nan,nan,nan,粮食产量（万吨）,林牧渔面积（万亩）,nan,nan,nan,牲畜(万头),nan,nan,地表水源供水量,nan,nan,nan,nan,nan,nan,地下水源供水量,nan,nan,nan,其他水源供水量,nan,nan,nan,总供水量,环境配水量,农田灌溉用水量,nan,nan,nan,nan,林牧渔畜用水量,nan,nan,nan,nan,nan,nan,nan,工业用水量,nan,nan,nan,nan,nan,城镇公共用水量,nan,nan,nan,居民生活用水量,nan,nan,nan,生态与环境用水量,nan,nan,nan,总用水量,nan,环境配水量,总计
148,舟山市,定海区,舟山群岛,舟山群岛,2,572,39.44,11.46,50.9,16.87,227.82,454.04,698.73,4.5,172.78,0,177.28,0,65,11.3,11.3,4.3565,1.9135,0,6.27,1.85,0.01,0.02,0,0.033,0.0374,9.33,9.3674,0.3907,0.0096,0.0201,0.3085,宁波,0,0.7289,0.0001,0,0,0.0001,0.017,0.0016,0.0038,0.0224,0.7514,0,0.0655,0.0144,0,0.0799,0,0.0001,0.0001,0,0.0033,0.0001,0.0075,0.0111,0,0,0.0123,0.1797,0.0719,0.2639,0.0001,0.0157,0.103,0.1187,0,0.1889,0.0516,0.2405,0,0.0373,0,0.0373,0,0.7514,0.0001,0,0.7514
149,舟山市,普陀区,舟山群岛,舟山群岛,2,462,27.64,10.96,38.6,88.77,93.81,273.93,456.51,11,72.76,0,83.76,0,206,5.93,5.93,0.8435,2.6065,0,3.45,0.81,0.02,0.19,0,0,0.0021,2.52,2.5221,0.1443,0.0103,0.0157,0.3325,宁波,0,0.5028,0,0,0,0,0,0.0057,0.1163,0.122,0.6248,0,0.0327,0.0357,0,0.0684,0,0.0002,0.0011,0,0,0,0.0018,0.0031,0,0,0.034,0.1363,0.0255,0.1958,0,0.0092,0.1231,0.1323,0,0.1448,0.0526,0.1974,0,0.0278,0,0.0278,0,0.6248,0,0,0.6248
150,舟山市,岱山县,舟山群岛,舟山群岛,2,325,15.3,6,21.3,35.8,649.4,119.53,804.73,0,644.23,0,644.23,0,0,4.34,4.34,2.1524,1.3776,0,3.53,0.67,0,0.03,0,0.0915,0.0013,1.115,1.1163,0.1666,0.0104,0.014,0.1337,宁波,0,0.3247,0,0,0,0,0.0044,0.003,1.4388,1.4462,1.7709,0,0.045,0.0156,0,0.0606,0,0,0.0003,0,0.0192,0,0.0008,0.0203,0,0,0.0021,1.5268,0.022,1.5488,0,0.0251,0.0212,0.0463,0,0.0636,0.0203,0.0839,0,0.011,0,0.011,0,1.7709,0,0,1.7709
151,舟山市,嵊泗县,舟山群岛,舟山群岛,2,97,4.4,2.1,6.5,42.23,33.6,66.19,142.02,0,16.73,0,16.73,0,0,0.27,0.27,0.0064,0.0236,0,0.03,0.02,0,0,0,0,0.0006,0.125,0.1256,0.0045,0,0,0,,0,0.0045,0.0034,0,0,0.0034,0,0.0008,0.0399,0.0407,0.0486,0,0.0002,0.0002,0,0.0004,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0021,0.0006,0.002,0.0026,0.0002,0.0012,0.0174,0.0186,0,0.0175,0.0068,0.0243,0.0032,0.0026,0,0.0026,0,0.0486,0.0034,0,0.0486
,舟山,本岛供水区,定海区,,,572,39.44,11.46,50.9,16.87,227.82,454.04,698.73,4.5,172.78,0,177.28,0,65,11.3,11.3,4.3565,1.9135,0,6.27,1.85,0.01,0.02,0,0.033,0.0374,9.33,9.3674,0.3907,0.0096,0.0201,0.3085,,0,0.7289,0.0001,0,0,0.0001,0.017,0.0016,0.0038,0.0224,0.7514,0,0.0655,0.0144,0,0.0799,0,0.0001,0.0001,0,0.0033,0.0001,0.0075,0.0111,0,0,0.0123,0.1797,0.0719,0.2639,0.0001,0.0157,0.103,0.1187,0,0.1889,0.0516,0.2405,0,0.0373,0,0.0373,0,0.7514,0.0001,0,0.7514
,舟山,,普陀区,,,462,27.64,10.96,38.6,88.77,93.81,273.93,456.51,11,72.76,0,83.76,0,206,5.93,5.93,0.8435,2.6065,0,3.45,0.81,0.02,0.19,0,0,0.0021,2.52,2.5221,0.1443,0.0103,0.0157,0.3325,,0,0.5028,0,0,0,0,0,0.0057,0.1163,0.122,0.6248,0,0.0327,0.0357,0,0.0684,0,0.0002,0.0011,0,0,0,0.0018,0.0031,0,0,0.034,0.1363,0.0255,0.1958,0,0.0092,0.1231,0.1323,0,0.1448,0.0526,0.1974,0,0.0278,0,0.0278,0,0.6248,0,0,0.6248
,舟山,,岱山县,,,325,15.3,6,21.3,35.8,649.4,119.53,804.73,0,644.23,0,644.23,0,0,4.34,4.34,2.1524,1.3776,0,3.53,0.67,0,0.03,0,0.0915,0.0013,1.115,1.1163,0.1666,0.0104,0.014,0.1337,,0,0.3247,0,0,0,0,0.0044,0.003,1.4388,1.4462,1.7709,0,0.045,0.0156,0,0.0606,0,0,0.0003,0,0.0192,0,0.0008,0.0203,0,0,0.0021,1.5268,0.022,1.5488,0,0.0251,0.0212,0.0463,0,0.0636,0.0203,0.0839,0,0.011,0,0.011,0,1.7709,0,0,1.7709
,舟山,嵊泗供水区,嵊泗县,,,97,4.4,2.1,6.5,42.23,33.6,66.19,142.02,0,16.73,0,16.73,0,0,0.27,0.27,0.0064,0.0236,0,0.03,0.02,0,0,0,0,0.0006,0.125,0.1256,0.0045,0,0,0,,0,0.0045,0.0034,0,0,0.0034,0,0.0008,0.0399,0.0407,0.0486,0,0.0002,0.0002,0,0.0004,0,0,0,0,0,0,0.0001,0.0001,0,0,0.0021,0.0006,0.002,0.0026,0.0002,0.0012,0.0174,0.0186,0,0.0175,0.0068,0.0243,0.0032,0.0026,0,0.0026,0,0.0486,0.0034,0,0.0486
