序号,所属流域_一级,二级,三级,四级,四级编码,行政区_县区代码,县区名称,市,面积,农田灌溉用水量_水田,旱地,菜田,小计,其中地下水,林牧渔畜用水量_林地灌溉,园地灌溉,草场灌溉,鱼塘补水,大牲畜用水量,小牲畜用水量,小计,其中地下水,工业用水量_火（核）电_直流式,循环式,国有及规模以上,规模以下,小计,其  中       地下水,城镇公共用水量_建筑业,服务业,小计,其中地下水,居民生活用水量_城镇居民,农村居民,小计,其  中地下水,生态与环境用水量_城镇环境,农村生态,小计,其  中地下水,总用水量_合计,其中地下水,环境配水量,总计,地表水用-供 检查,地下水用-供 检查
45,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330302,鹿城区,温州市,289.9,0.1603,0.019,,0.1793,0,,0.0018,,,0.0003,0.0028,0.0049,0,0,0.0007,0.1146,0.1218,0.2371,0,0.1305,0.3097,0.4402,0,0.6528,0.0512,0.704,0,0.2931,,0.2931,0,1.8586,0,0.947,2.8056,0,0
46,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330303,龙湾区,温州市,332.8,0.1307,0.009,,0.1397,0,,0.0006,,,0,0.0019,0.0025,0,0,0.012,0.112,0.2422,0.3662,0,0.075,0.2309,0.3059,0,0.4301,0.0003,0.4304,0,0.1963,,0.1963,0,1.441,0,0.4883,1.9293,0,0
47,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330304,瓯海区,温州市,461.4,0.24,0.0416,,0.2816,0,0.0004,0.0075,,0.0014,0.0007,0.0014,0.0114,0,,,0.1175,0.1598,0.2773,0,0.0926,0.2254,0.318,0,0.4645,0.0679,0.5324,0.0005,0.2565,,0.2565,0,1.6772,0.0005,1.1742,2.8514,0,0
48,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330304,瓯海区,温州市,1.9,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,0
49,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330305,洞头区,温州市,231,0.0226,0.02,,0.0426,0,,0.0004,,,,0.0003,0.0007,0,,,0.0125,0.0116,0.0241,0,0.0239,0.0245,0.0484,0,0.0354,0.0216,0.057,0,0.0144,0,0.0144,0,0.1872,0,,0.1872,0,0
50,东南诸河,浙南诸河,瓯江温溪以下,永安溪,G030210,330324,永嘉县,温州市,6.9,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,0
51,东南诸河,浙南诸河,瓯江温溪以下,温黄平原,G030240,330324,永嘉县,温州市,2.8,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,0
52,东南诸河,浙南诸河,瓯江温溪以下,楠溪江,G030260,330324,永嘉县,温州市,2272.3,0.5733,0.0983,,0.6716,0.008,,0.0234,,0.0036,0.0037,0.0045,0.0352,0,0,0.0043,0.0996,0.1263,0.2302,0.0003,0.0152,0.0463,0.0615,0,0.1319,0.1,0.2319,0.0016,0.0088,0,0.0088,0,1.2392,0.0099,,1.2392,0,0
53,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330324,永嘉县,温州市,395,0.09,0.006,,0.096,0.0001,,,,,0.0015,0.0048,0.0063,0,,,0.0099,0.0134,0.0233,0,0.0024,0.0556,0.058,0,0.0979,0.037,0.1349,0.0008,0.0108,0,0.0108,0,0.3293,0.0009,,0.3293,0,0
54,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330326,平阳县,温州市,209.7,0.1401,0.0277,,0.1678,0,0.0002,0.0004,,,0.0005,0.0044,0.0055,0,,,0.034,0.053,0.087,0,0.0205,0.0571,0.0776,0,0.0722,0.0402,0.1124,0.001,0.0181,,0.0181,0,0.4684,0.001,,0.4684,0,0
55,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330326,平阳县,温州市,832.3,0.57,0.0624,,0.6324,0,0.001,0.01,,0.031,0.0026,0.0058,0.0504,0,0,0.0075,0.0965,0.1569,0.2609,0.0003,0.0205,0.0851,0.1056,0,0.1838,0.088,0.2718,0.0007,0.0172,,0.0172,0,1.3383,0.001,,1.3383,0,0
56,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330327,苍南县,温州市,956.31,0.505,0.0751,,0.5801,0,0.0114,0.0119,,0.0134,0.0026,0.0055,0.0448,0,,,0.0197,0.0679,0.0876,0.0001,0.0035,0.0743,0.0778,0,0.2376,0.0684,0.306,0.0015,0.0301,0,0.0301,0,1.1264,0.0016,,1.1264,0,0
57,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,330327,苍南县,温州市,112.7,0.053,0.0055,,0.0585,0,0.003,0.004,,,0.0003,0.0025,0.0098,0,,,0.0034,0.0052,0.0086,0,0.001,0.01,0.011,0,0.018,0.025,0.043,0.0005,0.0056,0,0.0056,0,0.1365,0.0005,,0.1365,0,0
58,东南诸河,浙南诸河,瓯江温溪以上,小溪及瓯江青田段,G030120,330328,文成县,温州市,104.9,0.0051,,,0.0051,0,,0.0014,,,,,0.0014,0,,,,,0,0,0,0,0,0,0,0.0008,0.0008,0,,,0,0,0.0073,0,,0.0073,0,0
59,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330328,文成县,温州市,1170.4,0.3197,0.0204,,0.3401,0,,0.007,,,0.0005,0.0009,0.0084,0,,,0.0087,0.0107,0.0194,0,0.0119,0.0278,0.0397,0,0.0582,0.0517,0.1099,0.001,0.0194,,0.0194,0,0.5369,0.001,,0.5369,0,0
60,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330328,文成县,温州市,20.7,,,,0,0,,,,,,,0,0,,,,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,,0,0,0
61,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330329,泰顺县,温州市,863.3,0.1238,0.0035,,0.1273,0,,0.007,,,0.0004,0.0029,0.0103,0,,,0.0047,0.0035,0.0082,0.0008,0.0114,0.005,0.0164,0,0.0236,0.0227,0.0463,0,0.0058,,0.0058,0,0.2143,0.0008,,0.2143,0,0
62,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330329,泰顺县,温州市,36.6,0.0078,0.0001,,0.0079,0,,,,,,0.0002,0.0002,0,,,,,0,0,0.0011,0.0003,0.0014,0,0.001,0.0008,0.0018,0,,,0,0,0.0113,0,,0.0113,0,0
63,东南诸河,闽东诸河,闽东诸河,闽东诸河,G040100,330329,泰顺县,温州市,868.1,0.1959,0.0068,,0.2027,0,,0.0034,,,0.0004,0.0021,0.0059,0,,,0.0048,0.0047,0.0095,0,0.0136,0.0058,0.0194,0.001,0.0255,0.0241,0.0496,0.0001,0.0064,,0.0064,0,0.2935,0.0011,,0.2935,0,0
64,东南诸河,浙南诸河,瓯江温溪以下,飞云江,G030280,330381,瑞安市,温州市,1340.9,0.8,0.0527,,0.8527,0,0.0172,0.017,,0.04,0.0029,0.0072,0.0843,0,0,0.0102,0.2112,0.2137,0.4351,0.0004,0.1198,0.1079,0.2277,0.0008,0.5581,0.1912,0.7493,0.0004,0.115,,0.115,0,2.4641,0.0016,1.6737,4.1378,0,0
65,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330381,瑞安市,温州市,9.1,,,,0,0,,,,,,,0,0,,,,,0,0,0,0,0,0,,,0,0,,,0,0,0,0,,0,0,0
66,东南诸河,浙南诸河,瓯江温溪以下,楠溪江,G030260,330382,乐清市,温州市,30.9,,,,0,0,,,,,,,0,0,,,,,0,0,,,0,0,,,0,0,,,0,0,0,0,,0,0,0
67,东南诸河,浙南诸河,瓯江温溪以下,瓯江下游干流,G030270,330382,乐清市,温州市,1354.1,0.8323,0.0602,,0.8925,0,0.0216,0.0133,,0.0051,0.0043,0.0068,0.0511,0,0.1076,0.0068,0.1903,0.182,0.4867,0.0006,0.1111,0.144,0.2551,0.0002,0.4529,0.1779,0.6308,0.0018,0.2026,,0.2026,0,2.5188,0.0026,,2.5188,0,0
68,东南诸河,浙南诸河,瓯江温溪以下,鳌江,G030290,330383,龙港市,温州市,183.99,0.234,0.02,,0.254,0,0,0.0003,,0,0.0001,0.0009,0.0013,0,0.0329,0.0072,0.074,0.0634,0.1775,0,0.0064,0.0632,0.0696,0,0.2188,0.0042,0.223,0,0.0296,,0.0296,0,0.755,0,,0.755,0,0
