日期	平原产水	其他外供	河网供水	水库供水	合计来水	农业需水	其他生态需水	非农需水	需水量	生态需水	总需水量	净流量	目标容积	日初容积	日中容积	日末容积	排末容积	初河蓄水	蓄水消后	缺水(浙东需供)	末河蓄水	排河蓄水	排水容积	河区排水	容积变化	排后变化	纳蓄能力	低水位以上蓄水量	总蓄水量	水位生态需水	本地可供水量
2025/09/05	0.0	369.4902	2.953	0.0	372.4432	323.24	28.3	20.9032	344.1432	28.3	372.4432	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	372.4432
2025/09/06	105.46	134.99620000000002	2.777	0.0	137.7732	88.57	28.3	20.9032	109.4732	28.3	137.7732	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	137.7732
2025/09/07	0.0	192.9032	2.25	0.0	195.1532	145.95	28.3	20.9032	166.8532	28.3	195.1532	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	195.1532
2025/09/08	0.0	289.2072	1.716	0.0	290.9232	241.72	28.3	20.9032	262.6232	28.3	290.9232	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	290.9232
2025/09/09	0.0	285.11920000000003	1.274	0.0	286.39320000000004	237.19	28.3	20.9032	258.0932	28.3	286.39320000000004	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	286.39320000000004
2025/09/10	0.0	234.9462	0.937	0.0	235.8832	186.68	28.3	20.9032	207.5832	28.3	235.88320000000002	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	235.8832
2025/09/11	0.0	337.4732	0.69	0.0	338.1632	288.96	28.3	20.9032	309.8632	28.3	338.1632	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	338.1632
2025/09/12	0.0	48.691199999999995	0.512	0.0	49.203199999999995	0.0	28.3	20.9032	20.9032	28.3	49.203199999999995	0.0	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	5635.999999999998	0.0	0.0	0.0	0.0	0.0	6140.0	0.0	0.0	0.0	-215.99999999999815	2365.999999999998	5635.999999999998	0.0	49.203199999999995
